chem_formula,category,crystal_system,bravais_lattice,precision_level,rgkmax,k_point_density,functional,total_energy,E_cut,precision_element1,precision_element2,precision_element3,min_atom_num,max_atom_num,numbers,json_id_num,name,num_atoms,A_atom_num,B_atom_num,A_EA_half,B_EA_half,A_rs,A_s_index,A_rp,A_p_index,A_rd,A_d_index,A_rf,A_f_index,B_rs,B_s_index,B_rp,B_p_index,B_rd,B_d_index,B_rf,B_f_index,A_HOMO,A_LUMO,B_HOMO,B_LUMO,A_EA_delta,A_IP_half,A_IP_delta,B_EA_delta,B_IP_half,B_IP_delta,A_energy,A_bravais_lattice,A_num_atoms,B_energy,B_bravais_lattice,B_num_atoms,A_energy_error,B_energy_error,A_fraction,B_fraction,stoich_pred,A_stoich,B_stoich,stoich_error_pred,A_stoich_error,B_stoich_error,binary_energy_of_formation,binary_energy_error,binary_eof_error
Co4O4,binaries_expanded,cubic,cF,30.0,3.76018737,8.0,pbe,-19965.354405896403,64.64893938,36.721,29.622,,8,27,"[8, 8, 8, 8, 27, 27, 27, 27]",479,27_Co,8,8,27,-1.62640753,-1.15998337,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,1.2544,15.0,1.5864,16.0,0.3559,10.0,0.0,0.0,-7.09864343,-7.09864343,-4.05116484,-4.05116484,-1.813515141,13.43202126,13.536399783,-0.872105517,8.50848986,8.125601217,-2027.652717452942,tI,4,-37901.1655530275,hP,2,-17.902693404985257,-17.01437779518892,0.5,0.5,-19964.40913524022,-1013.826358726471,-18950.58277651375,-17.45853560008709,-8.951346702492629,-8.50718889759446,-0.9452706561824016,-17.008095398221485,0.4504402018683322
Ni4O4,binaries_expanded,cubic,cF,30.0,3.78354396,8.0,pbe,-21698.537915385543,65.45457444,36.949,29.602,,8,28,"[8, 8, 8, 8, 28, 28, 28, 28]",480,28_Ni,8,8,28,-1.62640753,-1.43536779,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,1.241,15.0,1.5553,16.0,0.3376,10.0,0.0,0.0,-7.09864343,-7.09864343,-3.70515617,-3.70515617,-1.813515141,13.43202126,13.536399783,-1.022052794,8.45472395,8.201275753,-2027.652717452942,tI,4,-41366.11102345817,cF,4,-17.902693404985257,-17.806327777951083,0.5,0.5,-21696.881870455556,-1013.826358726471,-20683.055511729086,-17.85451059146817,-8.951346702492629,-8.903163888975541,-1.6560449299868196,-16.83521027896495,1.0193003125059477
Br4Cu4,binaries_expanded,cubic,cF,30.0,3.8871168,8.0,pbe,-57971.73941171036,51.3944026,31.347,30.801,,29,35,"[35, 35, 35, 35, 29, 29, 29, 29]",481,29_Cu,8,35,29,-3.41759179,-1.27943647,0.7517,15.0,0.8829,16.0,0.2281,10.0,0.0,0.0,1.2028,15.0,1.8653,16.0,0.319,10.0,0.0,0.0,-7.45588585,0.09904591,-4.90153402,-3.97007042,-3.486670625,11.82274486,11.864677775,-1.295153636,8.35058622,8.367551932,-70921.19159433604,oS,8,-45022.68583779904,cF,4,-8.69326980902406,-13.058237404919055,0.5,0.5,-57971.93871606754,-35460.59579716802,-22511.34291889952,-10.875753606971557,-4.34663490451203,-6.529118702459527,0.1993043571783346,-11.301043298837612,-0.42528969186605536
O4Zn4,binaries_expanded,cubic,cF,30.0,3.75011872,8.0,pbe,-25443.755634611167,64.30318269,36.622,29.413,,8,30,"[8, 8, 8, 8, 30, 30, 30, 30]",482,30_Zn,8,8,30,-1.62640753,1.00596785,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,1.1054,15.0,1.6393,16.0,0.2997,10.0,0.0,0.0,-7.09864343,-7.09864343,-5.99854228,-1.067667,-1.813515141,13.43202126,13.536399783,0.940787159,9.85634643,9.902511277,-2027.652717452942,tI,4,-48863.04966913861,hP,2,-17.902693404985257,-11.770067826095328,0.5,0.5,-25445.351193295774,-1013.826358726471,-24431.524834569303,-14.836380615540293,-8.951346702492629,-5.885033913047664,1.595558684606658,-18.035715387461096,-3.1993347719180747
Ga4P4,binaries_expanded,cubic,cF,30.0,3.79791094,8.0,pbe,-31098.869402697863,49.06255871,36.672,29.948,,15,31,"[15, 15, 15, 15, 31, 31, 31, 31]",483,31_Ga,8,15,31,-0.6071147,-0.34248556,0.8359,6.0,0.9704,7.0,1.999,14.0,0.0,0.0,1.0075,15.0,1.3468,16.0,0.2822,10.0,0.0,0.0,-6.24123172,-3.71382083,-2.87108298,-2.87108298,-0.681535392,10.43510715,10.491352025,-0.472392713,5.83232544,5.875540245,-9304.60551355447,oS,8,-52894.54771916662,oS,8,-4.369397236969235,-7.516946345371252,0.5,0.5,-31099.576616360544,-4652.302756777235,-26447.27385958331,-5.9431717911702435,-2.1846986184846173,-3.758473172685626,0.7072136626848078,-7.0915165488258936,-1.148344757657469
Ge3Te3,binaries_expanded,trigonal,hR,30.0,4.15594712,8.0,pbe,-121018.68461799186,65.09587316,31.339,32.461,,32,52,"[52, 52, 52, 32, 32, 32]",484,32_Ge,6,52,32,-2.04580993,-1.30030917,0.9509,24.0,1.1493,25.0,0.4294,19.0,0.0,0.0,0.9267,15.0,1.1746,16.0,0.2666,10.0,0.0,0.0,-5.22038962,-5.22038962,-4.41225871,-2.8632044,-2.094118341,8.6303583,8.658444017,-1.373580878,7.90478803,7.954111801,-184945.0061700793,hP,3,-57112.06369412893,cF,2,-6.5049793712678365,-6.954161008732626,0.5,0.5,-121028.53493210411,-92472.50308503964,-28556.031847064463,-6.729570190000231,-3.2524896856339183,-3.477080504366313,9.850314112241904,-16.67951930365234,-9.94994911365211
As4Ga4,binaries_expanded,cubic,cF,30.0,3.96209252,8.0,pbe,-57206.28832481261,53.39614043,30.988,31.243,,31,33,"[33, 33, 33, 33, 31, 31, 31, 31]",485,33_As,8,33,31,-0.61025079,-0.34248556,0.8605,15.0,1.0519,16.0,0.2524,10.0,0.0,0.0,1.0075,15.0,1.3468,16.0,0.2822,10.0,0.0,0.0,-5.90793687,-3.58091621,-2.87108298,-2.87108298,-0.672988541,9.84721516,9.896739284,-0.472392713,5.83232544,5.875540245,-61521.79554431713,hR,6,-52894.54771916662,oS,8,-5.406514286740276,-7.516946345371252,0.5,0.5,-57208.171631741876,-30760.897772158565,-26447.27385958331,-6.461730316055764,-2.703257143370138,-3.758473172685626,1.883306929266837,-8.711516070230573,-2.249785754174809
Cd2Se2,binaries_expanded,hexagonal,hP,30.0,4.00243366,8.0,pbe,-109183.31969467513,54.48901111,31.029,30.598,,34,48,"[34, 34, 48, 48]",486,34_Se,4,34,48,-2.06166622,0.99936643,0.8011,15.0,0.9576,16.0,0.2396,10.0,0.0,0.0,1.2328,24.0,1.7563,25.0,0.5191,19.0,0.0,0.0,-5.61532081,-5.61532081,-5.69765828,-1.11459223,-2.137150532,9.48645635,9.521048509,0.958243665,9.27058591,9.309496174,-66123.73970839447,hP,3,-152246.22188142975,hP,2,-5.888324609797564,-29.3900093807315,0.5,0.5,-109184.98079491212,-33061.86985419723,-76123.11094071488,-17.63916699526453,-2.944162304898782,-14.69500469036575,1.6611002369754715,-19.943509432152496,-2.304342436880688
Br4K4,binaries_expanded,cubic,cF,30.0,3.55545448,8.0,pbe,-43648.54087287084,39.00068965,28.673,32.686,,19,35,"[35, 35, 35, 35, 19, 19, 19, 19]",487,35_Br,8,35,19,-3.41759179,-0.43675274,0.7517,15.0,0.8829,16.0,0.2281,10.0,0.0,0.0,2.2067,10.0,0.6124,7.0,2.1213,15.0,0.0,0.0,-7.45588585,0.09904591,-2.54312301,-1.54022265,-3.486670625,11.82274486,11.864677775,-0.455694178,4.39443171,4.391262303,-70921.19159433604,oS,8,-16369.669398531378,cI,2,-8.69326980902406,-15.039077550061847,0.5,0.5,-43645.430496433706,-35460.59579716802,-8184.834699265689,-11.866173679542953,-4.34663490451203,-7.519538775030924,-3.1103764371355282,-10.538845983959618,1.3273276955833353
Cl4Rb4,binaries_expanded,cubic,cF,30.0,3.58837976,8.0,pbe,-46832.88011302696,52.60072066,35.117,31.626,,17,37,"[17, 17, 17, 17, 37, 37, 37, 37]",488,37_Rb,8,17,37,-3.61204219,-0.40636218,0.6782,6.0,0.7558,7.0,2.2149,14.0,0.0,0.0,2.2908,19.0,0.7567,16.0,2.406,23.0,0.0,0.0,-8.09428669,0.07351292,-2.44822839,-1.59614662,-3.692423862,12.97184405,13.023881781,-0.40491945,4.22308105,4.228539491,-12541.721889780054,oS,8,-81111.61290303823,cI,2,-16.32104786275886,-17.66592486765876,0.5,0.5,-46826.66739640914,-6270.860944890027,-40555.806451519114,-16.99348636520881,-8.16052393137943,-8.83296243382938,-6.212716617817932,-12.700941031471302,4.2925453337375075
O4Sr4,binaries_expanded,cubic,cF,30.0,3.46272188,8.0,pbe,-44274.87640667348,48.98127844,33.816,31.892,,8,38,"[8, 8, 8, 8, 38, 38, 38, 38]",489,38_Sr,8,8,38,-1.62640753,0.21574552,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,1.957,19.0,0.7026,16.0,1.1137,20.0,0.0,0.0,-7.09864343,-7.09864343,-3.53505175,-1.28608261,-1.813515141,13.43202126,13.536399783,0.161821142,5.8746762,5.895694188,-2027.652717452942,tI,4,-86512.53313469556,cF,4,-17.902693404985257,-15.590643288116553,0.5,0.5,-44270.092926074256,-1013.826358726471,-43256.26656734778,-16.746668346550905,-8.951346702492629,-7.795321644058276,-4.783480599224276,-14.85517470677587,1.8914936397704878
N4Y4,binaries_expanded,cubic,cF,30.0,3.38852317,8.0,pbe,-46794.46413404835,46.904641,35.468,29.922,,7,39,"[7, 7, 7, 7, 39, 39, 39, 39]",490,39_Y,8,39,7,0.09901386,0.30192328,1.7684,19.0,2.3085,25.0,0.9468,20.0,0.0,0.0,0.5348,2.0,0.5092,3.0,1.6939,10.0,0.0,0.0,-2.76025972,-2.76025972,-8.25462313,-3.99815016,-0.04408287,6.29066869,6.140063281,0.137516499,14.71820934,14.847717177,-92114.01665466242,hP,2,-1478.8879345574558,cP,8,-15.91082617509528,-11.24375801496717,0.5,0.5,-46796.45229460994,-46057.00832733121,-739.4439672787279,-13.577292095031225,-7.95541308754764,-5.621879007483585,1.9881605615895523,-17.28378292531852,-3.7064908302872936
C4Zr4,binaries_expanded,cubic,cF,30.0,3.494896,8.0,pbe,-49467.39237840385,62.93357673,29.962,37.274,,6,40,"[40, 40, 40, 40, 6, 6, 6, 6]",491,40_Zr,8,6,40,-1.46237959,-0.65871094,0.6409,2.0,0.6314,3.0,1.8064,11.0,0.0,0.0,1.6907,19.0,2.2459,25.0,0.8778,20.0,0.0,0.0,-6.05205467,-3.50634355,-2.84888614,-2.03261836,-1.62667163,11.49493763,11.61299938,-0.562192472,6.48675015,6.577313943,-1030.1963351446489,hP,4,-97921.47719554712,hP,2,-6.654452594902068,-18.0866990325012,0.5,0.5,-49475.836765345884,-515.0981675723244,-48960.73859777356,-12.370575813701635,-3.327226297451034,-9.0433495162506,8.444386942035635,-21.682153665889928,-9.311577852189657
C4Nb4,binaries_expanded,cubic,cF,30.0,3.50073359,8.0,pbe,-52472.60352859579,63.14399039,37.336,29.518,,6,41,"[6, 6, 6, 6, 41, 41, 41, 41]",492,41_Nb,8,6,41,-1.46237959,-0.34789434,0.6409,2.0,0.6314,3.0,1.8064,11.0,0.0,0.0,1.5934,19.0,0.5965,16.0,0.8011,20.0,0.0,0.0,-6.05205467,-3.50634355,-3.72146977,-1.85402386,-1.62667163,11.49493763,11.61299938,-0.496679856,7.54207428,7.207690125,-1030.1963351446489,hP,4,-103940.78443430744,cI,2,-6.654452594902068,-17.58766122024099,0.5,0.5,-52485.49038472604,-515.0981675723244,-51970.39221715372,-12.121056907571528,-3.327226297451034,-8.793830610120494,12.886856130251545,-25.57719556117081,-13.456138653600647
CMo,binaries_expanded,hexagonal,hP,30.0,3.55363932,8.0,pbe,-55586.36019556749,65.0669714,37.9,29.88,,6,42,"[6, 42]",493,42_Mo,2,6,42,-1.46237959,-0.37941034,0.6409,2.0,0.6314,3.0,1.8064,11.0,0.0,0.0,1.5214,19.0,2.1111,25.0,0.7387,20.0,0.0,0.0,-6.05205467,-3.50634355,-4.57643265,-1.68944918,-1.62667163,11.49493763,11.61299938,-0.376449589,7.47661967,7.496504636,-1030.1963351446489,hP,4,-110169.99884565624,cI,2,-6.654452594902068,-22.60040466132341,0.5,0.5,-55600.097590400444,-515.0981675723244,-55084.99942282812,-14.627428628112739,-3.327226297451034,-11.300202330661705,13.737394832955033,-28.500657431752188,-13.873228803640814
O8Tc4,binaries_expanded,monoclinic,mP,30.0,3.75662122,8.0,pbe,-40229.50554681455,64.52637209,36.686,30.52,,8,43,"[8, 8, 8, 8, 43, 43, 43, 43, 8, 8, 8, 8]",494,43_Tc,12,8,43,-1.62640753,-0.64618749,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,1.4516,24.0,1.9571,25.0,0.683,19.0,0.0,0.0,-7.09864343,-7.09864343,-3.29707615,-3.29707615,-1.813515141,13.43202126,13.536399783,-0.675081445,6.79675687,6.917865117,-2027.652717452942,tI,4,-116624.09797904866,hP,2,-17.902693404985257,-22.12297936397954,0.6666666666666666,0.3333333333333333,-40226.46780465152,-1351.7684783019613,-38874.69932634955,-19.309455391316682,-11.935128936656838,-7.374326454659846,-3.037742163040093,-17.965128721007204,1.3443266703106929
O4Ru2,binaries_expanded,tetragonal,tP,30.0,3.55234463,8.0,pbe,-42445.9699693454,57.69957548,34.691,28.303,,8,44,"[8, 8, 8, 8, 44, 44]",495,44_Ru,6,8,44,-1.62640753,-0.90752871,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,1.4232,24.0,1.9781,25.0,0.6439,19.0,0.0,0.0,-7.09864343,-7.09864343,-3.85838948,-3.85838948,-1.813515141,13.43202126,13.536399783,-0.945579623,8.27000188,7.809390979,-2027.652717452942,tI,4,-123295.5263221766,hP,2,-17.902693404985257,-22.682017079147045,0.6666666666666666,0.3333333333333333,-42450.27725236083,-1351.7684783019613,-41098.508774058864,-19.49580129637252,-11.935128936656838,-7.5606723597156815,4.307283015426947,-25.06378178714658,-5.5679804907777
O4Rh2,binaries_expanded,tetragonal,tP,30.0,3.64988532,8.0,pbe,-44744.28546096791,60.91172139,35.643,28.647,,8,45,"[8, 8, 8, 8, 45, 45]",496,45_Rh,6,8,45,-1.62640753,-0.86283846,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,1.4079,24.0,2.0259,25.0,0.6107,19.0,0.0,0.0,-7.09864343,-7.09864343,-4.26774003,-3.37435211,-1.813515141,13.43202126,13.536399783,-1.102081859,7.77243809,7.925716839,-2027.652717452942,tI,4,-130189.1713753115,cF,4,-17.902693404985257,-24.667750581531436,0.6666666666666666,0.3333333333333333,-44748.15893673913,-1351.7684783019613,-43396.39045843716,-20.15771246383398,-11.935128936656838,-8.222583527177145,3.8734757712081773,-25.074917869394994,-4.917205405552522
O2Pd2,binaries_expanded,tetragonal,tP,30.0,3.79176485,8.0,pbe,-69657.42597506699,65.73932279,37.029,29.44,,8,46,"[8, 8, 46, 46]",497,46_Pd,4,8,46,-1.62640753,-0.88585652,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,1.4086,24.0,2.1915,25.0,0.5819,19.0,0.0,0.0,-7.09864343,-7.09864343,-4.05297255,-3.29346557,-1.813515141,13.43202126,13.536399783,-0.774538598,8.85700418,8.959530624,-2027.652717452942,tI,4,-137309.4622076619,cF,4,-17.902693404985257,-27.76467816051445,0.5,0.5,-69668.55746255742,-1013.826358726471,-68654.73110383096,-22.833685782749853,-8.951346702492629,-13.882339080257225,11.131487490434665,-34.61750828566437,-11.78382250291179
Ag4Cl4,binaries_expanded,cubic,cF,30.0,3.85539721,8.0,pbe,-78586.84587848048,67.96427507,37.73,29.595,,17,47,"[17, 17, 17, 17, 47, 47, 47, 47]",498,47_Ag,8,17,47,-3.61204219,-1.2413883,0.6782,6.0,0.7558,7.0,2.2149,14.0,0.0,0.0,1.3202,24.0,1.8656,25.0,0.5497,19.0,0.0,0.0,-8.09428669,0.07351292,-4.77879223,-3.91236357,-3.692423862,12.97184405,13.023881781,-1.284408876,7.93788937,7.960803206,-12541.721889780054,oS,8,-144661.76172326205,cF,4,-16.32104786275886,-29.593333609373076,0.5,0.5,-78601.74180652105,-6270.860944890027,-72330.88086163103,-22.957190736065968,-8.16052393137943,-14.796666804686538,14.895928040568833,-38.29118751814531,-15.333996782079339
Cd4O4,binaries_expanded,cubic,cF,30.0,3.7818515,8.0,pbe,-77122.4128869734,65.39602887,36.932,28.911,,8,48,"[8, 8, 8, 8, 48, 48, 48, 48]",499,48_Cd,8,8,48,-1.62640753,0.99936643,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,1.2328,24.0,1.7563,25.0,0.5191,19.0,0.0,0.0,-7.09864343,-7.09864343,-5.69765828,-1.11459223,-1.813515141,13.43202126,13.536399783,0.958243665,9.27058591,9.309496174,-2027.652717452942,tI,4,-152246.22188142975,hP,2,-17.902693404985257,-29.3900093807315,0.5,0.5,-77136.93729944134,-1013.826358726471,-76123.11094071488,-23.646351392858378,-8.951346702492629,-14.69500469036575,14.524412467944785,-39.36824891256401,-15.721897519702907
In4P4,binaries_expanded,cubic,cF,30.0,3.96228777,8.0,pbe,-84683.62121130068,53.40140298,38.259,29.947,,15,49,"[15, 15, 15, 15, 49, 49, 49, 49]",500,49_In,8,15,49,-0.6071147,-0.42506334,0.8359,6.0,0.9704,7.0,1.999,14.0,0.0,0.0,1.1449,24.0,1.5146,25.0,0.493,19.0,0.0,0.0,-6.24123172,-3.71382083,-2.79322651,-2.79322651,-0.681535392,10.43510715,10.491352025,-0.503828411,5.50064963,5.535885081,-9304.60551355447,oS,8,-160075.7600908694,cF,2,-4.369397236969235,-16.00404901523143,0.5,0.5,-84690.18280221193,-4652.302756777235,-80037.8800454347,-10.186723126100333,-2.1846986184846173,-8.002024507615715,6.561590911253006,-17.004533120416454,-6.81780999431794
S4Sn4,binaries_expanded,orthorhombic,oP,30.0,4.02177356,8.0,pbe,-89468.88245554987,78.43795073,29.9,40.491,,16,50,"[50, 50, 50, 50, 16, 16, 16, 16]",501,50_Sn,8,16,50,-2.09291139,-1.35045743,0.7475,6.0,0.8476,7.0,2.6868,11.0,0.0,0.0,1.0709,24.0,1.3593,25.0,0.4696,19.0,0.0,0.0,-5.96396442,-5.96396442,-4.17063534,-2.82739102,-2.161912664,10.17755485,10.215659841,-1.41967122,7.30263407,7.340235731,-10853.644827956134,cP,1,-168125.4239398684,cF,2,-8.419399316049748,-16.163981272024103,0.5,0.5,-89489.53438391227,-5426.822413978067,-84062.7119699342,-12.291690294036925,-4.209699658024874,-8.081990636012051,20.651928362392937,-33.7165311522258,-21.4248408581916
In4Sb4,binaries_expanded,cubic,cF,30.0,4.15830578,8.0,pbe,-168234.9829865767,58.81572903,30.812,31.429,,49,51,"[51, 51, 51, 51, 49, 49, 49, 49]",502,51_Sb,8,51,49,-0.77051769,-0.42506334,1.008,24.0,1.2423,25.0,0.4486,19.0,0.0,0.0,1.1449,24.0,1.5146,25.0,0.493,19.0,0.0,0.0,-5.4709622,-3.49527719,-2.79322651,-2.79322651,-0.818196869,8.94866057,8.986732764,-0.503828411,5.50064963,5.535885081,-176414.60637603988,hR,6,-160075.7600908694,cF,2,-12.739655250974465,-16.00404901523143,0.5,0.5,-168245.18323345465,-88207.30318801994,-80037.8800454347,-14.371852133102948,-6.369827625487233,-8.002024507615715,10.200246877924656,-24.712156858149683,-10.340304725046735
Te4Zn4,binaries_expanded,cubic,cF,30.0,4.11318396,8.0,pbe,-116898.66926599471,57.54623417,31.017,32.26,,30,52,"[52, 52, 52, 52, 30, 30, 30, 30]",503,52_Te,8,52,30,-2.04580993,1.00596785,0.9509,24.0,1.1493,25.0,0.4294,19.0,0.0,0.0,1.1054,15.0,1.6393,16.0,0.2997,10.0,0.0,0.0,-5.22038962,-5.22038962,-5.99854228,-1.067667,-2.094118341,8.6303583,8.658444017,0.940787159,9.85634643,9.902511277,-184945.0061700793,hP,3,-48863.04966913861,hP,2,-6.5049793712678365,-11.770067826095328,0.5,0.5,-116904.02791960895,-92472.50308503964,-24431.524834569303,-9.137523598681582,-3.2524896856339183,-5.885033913047664,5.358653614232026,-14.97836851819011,-5.840844919508527
I4Li4,binaries_expanded,cubic,cF,30.0,4.44145794,8.0,pbe,-96953.02912576722,78.42026061,52.555,33.064,,3,53,"[3, 3, 3, 3, 53, 53, 53, 53]",504,53_I,8,53,3,-3.23278483,-0.43620871,0.9027,24.0,1.0745,25.0,0.412,19.0,0.0,0.0,1.6348,2.0,1.9618,3.0,6.7209,14.0,9.9999,7.0,-6.76780204,0.30907196,-3.14714133,-1.23869654,-3.287191025,10.55333871,10.585004435,-0.443360974,5.57877819,5.47070464,-193710.4091477393,oS,8,-204.2316823651173,hR,3,-7.184881602413952,-0.4447934606113222,0.5,0.5,-96957.3204150522,-96855.20457386965,-102.11584118255865,-3.8148375315126373,-3.592440801206976,-0.2223967303056611,4.291289284984089,-9.311938576662214,-5.497101045149577
ClCs,binaries_expanded,cubic,cP,30.0,4.40148957,8.0,pbe,-112263.45970788148,79.13967218,43.075,32.987,,17,55,"[17, 55]",505,55_Cs,2,17,55,-3.61204219,-0.40528255,0.6782,6.0,0.7558,7.0,2.2149,14.0,0.0,0.0,2.5139,28.0,0.9434,25.0,2.1314,32.0,0.0,0.0,-8.09428669,0.07351292,-2.28863672,-1.56913493,-3.692423862,12.97184405,13.023881781,-0.407108631,3.92038676,3.932168287,-12541.721889780054,oS,8,-211971.63865049748,cI,2,-16.32104786275886,-9.973108483012766,0.5,0.5,-112256.68027013876,-6270.860944890027,-105985.81932524874,-13.147078172885813,-8.16052393137943,-4.986554241506383,-6.779437742719892,-8.31919917477353,4.827878998112283
Ba4O4,binaries_expanded,cubic,cF,30.0,4.12163403,8.0,pbe,-111755.7451322168,69.39589019,40.25,31.676,,8,56,"[8, 8, 8, 8, 56, 56, 56, 56]",506,56_Ba,8,8,56,-1.62640753,0.33320315,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,2.1916,28.0,0.8854,25.0,1.3125,29.0,0.0,0.0,-7.09864343,-7.09864343,-3.24541106,-2.03174043,-1.813515141,13.43202126,13.536399783,0.187409536,5.36404443,5.381672332,-2027.652717452942,tI,4,-221467.2105306749,cI,2,-17.902693404985257,-13.027005321491743,0.5,0.5,-111747.43162406392,-1013.826358726471,-110733.60526533745,-15.4648493632385,-8.951346702492629,-6.513502660745871,-8.313508152888971,-9.77498503238894,5.689864330852288
Lu4N4,binaries_expanded,cubic,cF,30.0,4.06872528,8.0,pbe,-199118.63312091955,56.30894315,42.588,26.883,,7,71,"[7, 7, 7, 7, 71, 71, 71, 71]",507,71_Lu,8,71,7,0.2685254,0.30192328,1.6132,35.0,2.2599,41.0,0.9781,36.0,0.2481,28.0,0.5348,2.0,0.5092,3.0,1.6939,10.0,0.0,0.0,-1.97986998,-1.97986998,-8.25462313,-3.99815016,0.159605885,5.3321564,5.4246018881,0.137516499,14.71820934,14.847717177,-396756.1875402804,hP,2,-1478.8879345574558,cP,8,-16.013430143881124,-11.24375801496717,0.5,0.5,-199117.53773741893,-198378.0937701402,-739.4439672787279,-13.628594079424147,-8.006715071940562,-5.621879007483585,-1.0953835006208692,-14.292364471737528,-0.6637703923133813
C4Hf4,binaries_expanded,cubic,cF,30.0,4.49775772,8.0,pbe,-205912.7658016332,104.2331875,47.969,30.073,,6,72,"[6, 6, 6, 6, 72, 72, 72, 72]",508,72_Hf,8,6,72,-1.46237959,-0.04271554,0.6409,2.0,0.6314,3.0,1.8064,11.0,0.0,0.0,1.521,35.0,2.0762,41.0,0.9002,36.0,0.2406,28.0,-6.05205467,-3.50634355,-3.13307715,-3.13307715,-1.62667163,11.49493763,11.61299938,-0.152255866,6.84118401,6.923171854,-1030.1963351446489,hP,4,-410816.9017667709,hP,2,-6.654452594902068,-14.895692134799901,0.5,0.5,-205923.54905095778,-515.0981675723244,-205408.45088338546,-10.775072364850985,-3.327226297451034,-7.447846067399951,10.783249324565986,-22.482230944238836,-11.707158579374664
C4Ta4,binaries_expanded,cubic,cF,30.0,4.48619772,8.0,pbe,-213101.73986365623,103.6980819,47.846,30.712,,6,73,"[6, 6, 6, 6, 73, 73, 73, 73]",509,73_Ta,8,6,73,-1.46237959,-0.7735268,0.6409,2.0,0.6314,3.0,1.8064,11.0,0.0,0.0,1.4464,35.0,1.9706,41.0,0.8411,36.0,0.2336,28.0,-6.05205467,-3.50634355,-4.24775361,-2.54556214,-1.62667163,11.49493763,11.61299938,-0.871430425,7.09339716,7.319981845,-1030.1963351446489,hP,4,-425191.3852059878,cI,2,-6.654452594902068,-15.53410140943015,0.5,0.5,-213110.7907705662,-515.0981675723244,-212595.6926029939,-11.094277002166109,-3.327226297451034,-7.767050704715075,9.050906909978949,-20.747113647521473,-9.652836645342177
CW,binaries_expanded,hexagonal,hP,30.0,4.43788739,8.0,pbe,-220449.80547759257,101.47672833,47.331,31.857,,6,74,"[6, 74]",510,74_W,2,6,74,-1.46237959,-0.85193961,0.6409,2.0,0.6314,3.0,1.8064,11.0,0.0,0.0,1.4132,35.0,2.0409,41.0,0.8131,36.0,0.0,0.0,-6.05205467,-3.50634355,-4.1193255,-2.53129373,-1.62667163,11.49493763,11.61299938,-0.862240943,8.21723653,8.295330193,-1030.1963351446489,hP,4,-439885.4046370369,cI,2,-6.654452594902068,-17.754891437420156,0.5,0.5,-220457.80048609077,-515.0981675723244,-219942.70231851845,-12.204672016161112,-3.327226297451034,-8.877445718710078,7.995008498197421,-20.356530798278982,-8.151858782104682
O3Re,binaries_expanded,cubic,cP,30.0,4.25473634,8.0,pbe,-115255.4191818637,82.77281765,41.55,31.181,,8,75,"[8, 8, 8, 75]",511,75_Re,4,8,75,-1.62640753,0.20886112,0.4597,2.0,0.429,3.0,2.3647,11.0,0.0,0.0,1.3316,35.0,1.8999,41.0,0.7557,36.0,0.0,0.0,-7.09864343,-7.09864343,-4.83165857,-3.461132,-1.813515141,13.43202126,13.536399783,0.106208436,7.60524139,7.611502366,-2027.652717452942,tI,4,-454901.3658166871,hP,2,-17.902693404985257,-19.369621097808704,0.75,0.25,-115246.08099226149,-1520.7395380897065,-113725.34145417178,-18.26942532819112,-13.427020053738943,-4.842405274452176,-9.338189602218335,-10.871668904379476,7.397756423815736
BOs,binaries_expanded,hexagonal,hP,30.0,4.50268052,8.0,pbe,-235454.9590147115,92.7010603,50.22,33.036,,5,76,"[5, 76]",512,76_Os,2,76,5,-0.86438644,-0.43296391,1.2909,40.0,1.8594,41.0,0.7197,35.0,0.0,0.0,0.8033,2.0,0.834,3.0,2.1242,10.0,0.0,0.0,-4.8562545,-4.8562545,-3.97338496,-3.97338496,-0.945096485,8.07895221,8.399179706,-0.603998573,8.31384711,8.413118875,-470245.6940969632,hP,2,-673.6935288310992,hR,12,-20.88685776985949,-2.485046424149232,0.5,0.5,-235459.69381289717,-235122.8470484816,-336.8467644155496,-11.68595209700436,-10.443428884929745,-1.242523212074616,4.7347981856617025,-16.670666983147385,-4.984714886143024
